Date,Rain_Sunamganj_Center,Rain_Meghalaya_Border,Mean_NDVI,Radar_VV,Daily_Water_Level,NDVI_Clean,NDVI_7Day_Avg,Flood_In_7Days,Crop_State,AgroPulse_Status,Temperature,Soil_Moisture,NDVI_Slope,Precise_Flood_Indicator,Refined_Crop_State,Final_AgroPulse_Level,Temperature_C
2017-10-20,67.54185026,63.67299699,,-15.5264566,5.13,0.166905104,0.189100703,0.0,Post-Harvest,0.0,28.09,0.38,0.0,0.0,Post_Harvest,0.0,
2017-10-21,127.4348407,125.3433535,,-15.50199175,5.29,0.166905104,0.183551803,0.0,Post-Harvest,0.0,28.09,0.38,0.0,0.0,Post_Harvest,0.0,
2017-10-22,0.063395227,0.180528872,,-15.47752691,5.81,0.166905104,0.178002904,0.0,Post-Harvest,0.0,22.82,0.418,0.0,0.0,Growing,0.0,
2017-10-23,0.043519617,0.040334306,0.175163593,-15.45306206,5.87,0.175163593,0.173633788,0.0,Post-Harvest,0.0,22.82,0.418,0.008258488,0.0,Growing,0.0,
2017-10-24,0.050515148,0.0,,-15.46958451,5.85,0.175163593,0.169264672,0.0,Post-Harvest,0.0,22.82,0.418,0.0,0.0,Growing,0.0,
2017-10-25,0.225783752,0.32903466,,-15.48610697,5.82,0.175163593,0.170444456,0.0,Post-Harvest,0.0,22.82,0.418,0.0,0.0,Growing,0.0,
2017-10-26,0.287145385,0.469281817,,-15.50262942,5.78,0.175163593,0.17162424,0.0,Post-Harvest,0.0,22.82,0.418,0.0,0.0,Growing,0.0,
2017-10-27,2.518918852,0.116127477,,-15.51915188,5.7,0.175163593,0.172804024,0.0,Post-Harvest,0.0,22.78,0.354,0.0,0.0,Post_Harvest,0.0,
2017-10-28,3.778057884,0.007216068,0.15631688,-15.53567433,5.61,0.15631688,0.171291421,0.0,Post-Harvest,0.0,22.78,0.354,-0.018846713,0.0,Post_Harvest,0.0,
2017-10-29,2.6881878,0.602621241,,-15.41350497,5.51,0.15631688,0.169778817,0.0,Post-Harvest,0.0,22.78,0.354,0.0,0.0,Post_Harvest,0.0,
2017-10-30,9.250667807,22.39293366,,-15.29133561,5.37,0.15631688,0.16708643,0.0,Post-Harvest,0.0,22.78,0.354,0.0,0.0,Post_Harvest,0.0,
2017-10-31,0.349341572,0.0,,-15.16916624,5.28,0.15631688,0.164394042,0.0,Post-Harvest,0.0,22.78,0.354,0.0,0.0,Post_Harvest,0.0,
2017-11-01,0.008706631,0.0,,-15.04699688,5.28,0.15631688,0.161701655,0.0,Post-Harvest,0.0,22.62,0.329,0.0,0.0,Post_Harvest,0.0,
2017-11-02,1.116769002,0.024900712,0.260188889,-14.92482751,5.28,0.260188889,0.173848126,0.0,Post-Harvest,0.0,22.62,0.329,0.103872009,0.0,Post_Harvest,0.0,
2017-11-03,0.099626937,0.000895786,,-14.89437577,5.28,0.260188889,0.185994596,0.0,Post-Harvest,0.0,22.62,0.329,0.0,0.0,Post_Harvest,0.0,
2017-11-04,0.318344026,0.018647932,,-14.86392403,5.28,0.260188889,0.200833455,0.0,Post-Harvest,0.0,22.62,0.329,0.0,0.0,Post_Harvest,0.0,
2017-11-05,0.371964156,0.03571984,,-14.83347229,5.28,0.260188889,0.215672313,0.0,Post-Harvest,0.0,22.62,0.329,0.0,0.0,Post_Harvest,0.0,
2017-11-06,0.042299242,0.004770917,,-14.80302055,5.28,0.260188889,0.230511172,0.0,Post-Harvest,0.0,23.91,0.279,0.0,0.0,Post_Harvest,0.0,
2017-11-07,0.0345767,0.004813493,0.222786512,-14.77256881,5.28,0.222786512,0.240006834,0.0,Post-Harvest,0.0,23.91,0.279,-0.037402376,0.0,Post_Harvest,0.0,
2017-11-08,0.078321337,0.0,,-14.72970705,5.28,0.222786512,0.249502495,0.0,Post-Harvest,0.0,23.91,0.279,0.0,0.0,Post_Harvest,0.0,
2017-11-09,0.060120308,0.0,,-14.68684529,5.28,0.222786512,0.244159299,0.0,Post-Harvest,0.0,23.91,0.279,0.0,0.0,Post_Harvest,0.0,
2017-11-10,0.015532211,0.000297775,,-14.64398353,5.28,0.222786512,0.238816102,0.0,Post-Harvest,0.0,23.91,0.279,0.0,0.0,Post_Harvest,0.0,
2017-11-11,0.008309115,0.0,,-14.60112178,5.28,0.222786512,0.233472906,0.0,Post-Harvest,0.0,23.58,0.243,0.0,0.0,Post_Harvest,0.0,
2017-11-12,0.000360006,0.0,0.207267975,-14.55826002,5.28,0.207267975,0.225912775,0.0,Post-Harvest,0.0,23.58,0.243,-0.015518537,0.0,Post_Harvest,0.0,
2017-11-13,0.02631307,0.0,,-14.41126083,5.28,0.207267975,0.218352645,0.0,Post-Harvest,0.0,23.58,0.243,0.0,0.0,Post_Harvest,0.0,
2017-11-14,0.159496547,0.392795018,,-14.26426164,5.28,0.207267975,0.216135711,0.0,Post-Harvest,0.0,23.58,0.243,0.0,0.0,Post_Harvest,0.0,
2017-11-15,8.986922744,7.692608227,,-14.11726246,5.28,0.207267975,0.213918777,0.0,Post-Harvest,0.0,23.58,0.243,0.0,0.0,Post_Harvest,0.0,
2017-11-16,4.267977771,3.099997348,,-13.97026327,5.28,0.207267975,0.211701843,1.0,Post-Harvest,3.0,22.39,0.238,0.0,0.0,Post_Harvest,0.0,
2017-11-17,0.409088584,0.127370228,0.284135707,-13.82326409,5.28,0.284135707,0.220466014,1.0,Post-Harvest,3.0,22.39,0.238,0.076867731,0.0,Post_Harvest,0.0,
2017-11-18,0.143366517,0.006277875,,-13.81903647,5.28,0.284135707,0.229230184,1.0,Post-Harvest,3.0,22.39,0.238,0.0,0.0,Post_Harvest,0.0,
2017-11-19,0.137803292,0.008065124,,-13.81480886,5.28,0.284135707,0.240211289,1.0,Post-Harvest,3.0,22.39,0.238,0.0,0.0,Post_Harvest,0.0,
2017-11-20,0.014888416,0.0,,-13.81058124,5.28,0.284135707,0.251192393,1.0,Post-Harvest,3.0,22.39,0.238,0.0,0.0,Post_Harvest,0.0,
2017-11-21,0.01690555,0.0,,-13.80635362,5.28,0.284135707,0.262173498,1.0,Post-Harvest,3.0,22.65,0.23,0.0,0.0,Post_Harvest,0.0,
2017-11-22,0.0129858,0.0,0.233233212,-13.80212601,5.28,0.233233212,0.265882817,1.0,Post-Harvest,3.0,22.65,0.23,-0.050902494,0.0,Post_Harvest,0.0,
2017-11-23,0.015077236,0.0,,-13.69271462,7.611,0.233233212,0.269592137,1.0,Post-Harvest,3.0,22.65,0.23,0.0,0.0,Post_Harvest,0.0,
2017-11-24,0.0,0.0,,-13.58330323,7.611,0.233233212,0.262320352,1.0,Post-Harvest,3.0,22.65,0.23,0.0,0.0,Post_Harvest,0.0,
2017-11-25,0.02700676,0.002505902,,-13.47389184,7.611,0.233233212,0.255048567,1.0,Post-Harvest,3.0,22.65,0.23,0.0,0.0,Post_Harvest,0.0,
2017-11-26,0.0,0.019629527,,-13.36448046,7.611,0.233233212,0.247776782,1.0,Post-Harvest,3.0,20.69,0.203,0.0,0.0,Post_Harvest,0.0,
2017-11-27,0.006290488,0.006715943,0.248692696,-13.25506907,7.611,0.248692696,0.242713495,1.0,Post-Harvest,3.0,20.69,0.203,0.015459483,0.0,Post_Harvest,0.0,
2017-11-28,0.00279723,0.002895804,,-13.32214018,7.611,0.248692696,0.237650208,1.0,Post-Harvest,3.0,20.69,0.203,0.0,0.0,Post_Harvest,0.0,
2017-11-29,0.012527751,0.004604342,,-13.38921129,7.611,0.248692696,0.239858705,1.0,Post-Harvest,3.0,20.69,0.203,0.0,0.0,Post_Harvest,0.0,
2017-11-30,0.0,0.001695042,,-13.4562824,7.611,0.248692696,0.242067203,1.0,Post-Harvest,3.0,20.69,0.203,0.0,0.0,Post_Harvest,0.0,
2017-12-01,0.0,0.0,,-13.52335352,7.611,0.248692696,0.2442757,1.0,Post-Harvest,3.0,20.38,0.188,0.0,0.0,Post_Harvest,0.0,
2017-12-02,0.0,0.0,0.335937146,-13.59042463,7.611,0.335937146,0.258947691,1.0,Post-Harvest,3.0,20.38,0.188,0.087244451,0.0,Mature,0.0,
2017-12-03,0.0,0.0,,-13.68913548,7.611,0.335937146,0.273619682,1.0,Post-Harvest,3.0,20.38,0.188,0.0,0.0,Mature,0.0,
2017-12-04,0.0,0.0,,-13.78784633,7.611,0.335937146,0.286083175,1.0,Post-Harvest,3.0,20.38,0.188,0.0,0.0,Mature,0.0,
2017-12-05,0.0,0.0,,-13.88655718,7.611,0.335937146,0.298546667,1.0,Post-Harvest,3.0,20.38,0.188,0.0,0.0,Mature,0.0,
2017-12-06,0.38291506,0.07327941,,-13.98526803,7.611,0.335937146,0.31101016,1.0,Mature,2.0,19.37,0.177,0.0,0.0,Mature,0.0,
2017-12-07,2.990458887,3.107200867,0.224332438,-14.08397888,7.611,0.224332438,0.307530124,1.0,Mature,2.0,19.37,0.177,-0.111604708,0.0,Post_Harvest,0.0,
2017-12-08,7.126807492,1.979905894,,-13.93096446,7.611,0.224332438,0.304050087,1.0,Mature,2.0,19.37,0.177,0.0,0.0,Post_Harvest,0.0,
2017-12-09,12.74569354,18.75736313,,-13.77795005,7.611,0.224332438,0.288106557,1.0,Post-Harvest,3.0,19.37,0.177,0.0,0.0,Post_Harvest,0.0,
2017-12-10,21.07992824,4.854450205,,-13.62493563,7.611,0.224332438,0.272163027,1.0,Post-Harvest,3.0,19.37,0.177,0.0,0.0,Post_Harvest,0.0,
2017-12-11,0.012236279,0.013109185,,-13.47192121,7.611,0.224332438,0.256219498,1.0,Post-Harvest,3.0,21.45,0.422,0.0,0.0,Growing,0.0,
2017-12-12,0.0,0.002180323,0.25103792,-13.31890679,7.611,0.25103792,0.244091037,1.0,Post-Harvest,3.0,21.45,0.422,0.026705482,0.0,Growing,0.0,
2017-12-13,0.067425587,0.0,,-13.37528856,7.611,0.25103792,0.231962576,1.0,Post-Harvest,3.0,21.45,0.422,0.0,0.0,Growing,0.0,
2017-12-14,0.0,0.0,,-13.43167034,7.611,0.25103792,0.235777645,1.0,Post-Harvest,3.0,21.45,0.422,0.0,0.0,Growing,0.0,
2017-12-15,0.003160258,0.0,,-13.48805211,7.611,0.25103792,0.239592714,1.0,Post-Harvest,3.0,21.45,0.422,0.0,0.0,Growing,0.0,
2017-12-16,0.0,0.0,,-13.54443389,7.611,0.25103792,0.243407783,1.0,Post-Harvest,3.0,18.55,0.352,0.0,0.0,Post_Harvest,0.0,
2017-12-17,0.0,0.0,0.286149701,-13.60081566,7.611,0.286149701,0.25223882,1.0,Post-Harvest,3.0,18.55,0.352,0.035111781,0.0,Post_Harvest,0.0,
2017-12-18,0.701535632,0.106024705,,-13.4647946,7.611,0.286149701,0.261069858,1.0,Post-Harvest,3.0,18.55,0.352,0.0,0.0,Post_Harvest,0.0,
2017-12-19,3.297169179,2.116983145,,-13.32877354,7.611,0.286149701,0.266085826,0.0,Post-Harvest,0.0,18.55,0.352,0.0,0.0,Post_Harvest,0.0,
2017-12-20,0.849364811,1.061740539,,-13.19275248,6.498,0.286149701,0.271101795,0.0,Post-Harvest,0.0,18.55,0.352,0.0,0.0,Post_Harvest,0.0,
2017-12-21,2.614828244,0.413370925,,-13.05673142,6.498,0.286149701,0.276117764,0.0,Post-Harvest,0.0,18.91,0.313,0.0,0.0,Post_Harvest,0.0,
2017-12-22,0.865633538,0.218691908,0.254042594,-12.92071036,6.498,0.254042594,0.276547003,0.0,Post-Harvest,0.0,18.91,0.313,-0.032107107,0.0,Post_Harvest,0.0,
2017-12-23,0.036745856,0.017882814,,-12.93109846,6.498,0.254042594,0.276976242,0.0,Post-Harvest,0.0,18.91,0.313,0.0,0.0,Post_Harvest,0.0,
2017-12-24,0.423472211,0.0,,-12.94148656,6.498,0.254042594,0.272389512,0.0,Post-Harvest,0.0,18.91,0.313,0.0,0.0,Post_Harvest,0.0,
2017-12-25,0.240060034,0.0,,-12.95187466,6.498,0.254042594,0.267802783,0.0,Post-Harvest,0.0,18.91,0.313,0.0,0.0,Post_Harvest,0.0,
2017-12-26,0.0,0.022869787,,-12.96226276,6.498,0.254042594,0.263216053,0.0,Post-Harvest,0.0,18.16,0.287,0.0,0.0,Post_Harvest,0.0,
2017-12-27,0.0,0.0,0.259180762,-12.97265086,6.498,0.259180762,0.259363348,0.0,Post-Harvest,0.0,18.16,0.287,0.005138169,0.0,Post_Harvest,0.0,
2017-12-28,0.0,0.0,,-12.91238381,6.498,0.259180762,0.255510642,0.0,Post-Harvest,0.0,18.16,0.287,0.0,0.0,Post_Harvest,0.0,
2017-12-29,0.0,0.0,,-12.85211676,6.498,0.259180762,0.256244666,0.0,Post-Harvest,0.0,18.16,0.287,0.0,0.0,Post_Harvest,0.0,
2017-12-30,0.0,0.024572743,,-12.7918497,6.498,0.259180762,0.25697869,0.0,Post-Harvest,0.0,18.16,0.287,0.0,0.0,Post_Harvest,0.0,
2017-12-31,0.0,0.161029575,,-12.73158265,6.498,0.259180762,0.257712714,0.0,Post-Harvest,0.0,19.18,0.258,0.0,0.0,Post_Harvest,0.0,
2018-01-01,0.162974778,0.072156148,0.275007181,-12.67131559,6.498,0.275007181,0.260707655,0.0,Post-Harvest,0.0,19.18,0.258,0.015826419,0.0,Post_Harvest,0.0,
2018-01-02,2.015926159,3.555180346,,-12.64271913,6.498,0.275007181,0.263702596,0.0,Post-Harvest,0.0,19.18,0.258,0.0,0.0,Post_Harvest,0.0,
2018-01-03,0.0,0.0,,-12.61412267,6.498,0.275007181,0.265963513,0.0,Post-Harvest,0.0,19.18,0.258,0.0,0.0,Post_Harvest,0.0,
2018-01-04,0.0,0.0,,-12.58552621,6.498,0.275007181,0.26822443,0.0,Post-Harvest,0.0,19.18,0.258,0.0,0.0,Post_Harvest,0.0,
2018-01-05,0.0,0.0,,-12.55692975,6.498,0.275007181,0.270485347,0.0,Post-Harvest,0.0,16.95,0.291,0.0,0.0,Post_Harvest,0.0,
2018-01-06,0.0,0.0,0.214519649,-12.52833328,6.498,0.214519649,0.264105188,0.0,Post-Harvest,0.0,16.95,0.291,-0.060487533,0.0,Post_Harvest,0.0,
2018-01-07,0.0,0.0,,-12.54552713,6.498,0.214519649,0.257725029,0.0,Post-Harvest,0.0,16.95,0.291,0.0,0.0,Post_Harvest,0.0,
2018-01-08,0.0,0.0,,-12.56272098,6.498,0.214519649,0.249083953,0.0,Post-Harvest,0.0,16.95,0.291,0.0,0.0,Post_Harvest,0.0,
2018-01-09,0.0,0.0,,-12.57991482,6.498,0.214519649,0.240442877,0.0,Post-Harvest,0.0,16.95,0.291,0.0,0.0,Post_Harvest,0.0,
2018-01-10,0.0,0.0,,-12.59710867,6.498,0.214519649,0.231801801,0.0,Post-Harvest,0.0,15.1,0.254,0.0,0.0,Post_Harvest,0.0,
2018-01-11,0.0,0.055125657,0.282542014,-12.61430252,6.498,0.282542014,0.232878206,0.0,Post-Harvest,0.0,15.1,0.254,0.068022366,0.0,Post_Harvest,0.0,
2018-01-12,0.0,0.027150426,,-12.44424088,6.498,0.282542014,0.23395461,0.0,Post-Harvest,0.0,15.1,0.254,0.0,0.0,Post_Harvest,0.0,
2018-01-13,0.0,0.002354828,,-12.27417924,6.498,0.282542014,0.243672091,0.0,Post-Harvest,0.0,15.1,0.254,0.0,0.0,Post_Harvest,0.0,
2018-01-14,0.0,0.0,,-12.1041176,6.498,0.282542014,0.253389572,0.0,Post-Harvest,0.0,15.1,0.254,0.0,0.0,Post_Harvest,0.0,
2018-01-15,0.0,0.0,,-11.93405596,6.498,0.282542014,0.263107053,0.0,Post-Harvest,0.0,17.31,0.252,0.0,0.0,Post_Harvest,0.0,
2018-01-16,0.399701707,0.0,0.281415073,-11.76399432,6.14,0.281415073,0.272663542,0.0,Post-Harvest,0.0,17.31,0.252,-0.001126941,0.0,Post_Harvest,0.0,
2018-01-17,0.0,0.0,,-11.73179432,6.14,0.281415073,0.282220031,0.0,Post-Harvest,0.0,17.31,0.252,0.0,0.0,Post_Harvest,0.0,
2018-01-18,0.0,0.0,,-11.69959431,6.14,0.281415073,0.28205904,0.0,Post-Harvest,0.0,17.31,0.252,0.0,0.0,Post_Harvest,0.0,
2018-01-19,0.0,0.0,,-11.6673943,6.14,0.281415073,0.281898048,0.0,Post-Harvest,0.0,17.31,0.252,0.0,0.0,Post_Harvest,0.0,
2018-01-20,0.0,0.0,,-11.6351943,6.14,0.281415073,0.281737056,0.0,Post-Harvest,0.0,17.83,0.227,0.0,0.0,Post_Harvest,0.0,
2018-01-21,0.0,0.0,0.287417842,-11.60299429,6.14,0.287417842,0.282433603,0.0,Post-Harvest,0.0,17.83,0.227,0.006002769,0.0,Post_Harvest,0.0,
2018-01-22,0.0,0.0,,-11.48270194,6.14,0.287417842,0.28313015,0.0,Post-Harvest,0.0,17.83,0.227,0.0,0.0,Post_Harvest,0.0,
2018-01-23,0.0,0.0,,-11.36240959,6.14,0.287417842,0.283987689,0.0,Post-Harvest,0.0,17.83,0.227,0.0,0.0,Post_Harvest,0.0,
2018-01-24,0.0,0.0,,-11.24211725,6.14,0.287417842,0.284845227,0.0,Post-Harvest,0.0,17.83,0.227,0.0,0.0,Post_Harvest,0.0,
2018-01-25,0.0,0.0,,-11.1218249,6.14,0.287417842,0.285702766,0.0,Post-Harvest,0.0,17.65,0.207,0.0,0.0,Post_Harvest,0.0,
2018-01-26,0.0,0.0,0.335092718,-11.00153255,6.14,0.335092718,0.293371001,0.0,Post-Harvest,0.0,17.65,0.207,0.047674876,0.0,Mature,0.0,
2018-01-27,0.0,0.0,,-11.00745431,6.14,0.335092718,0.301039236,0.0,Mature,0.0,17.65,0.207,0.0,0.0,Mature,0.0,
2018-01-28,0.0,0.0,,-11.01337607,6.14,0.335092718,0.307849932,0.0,Mature,0.0,17.65,0.207,0.0,0.0,Mature,0.0,
2018-01-29,0.0,0.0,,-11.01929784,6.14,0.335092718,0.314660629,0.0,Mature,0.0,17.65,0.207,0.0,0.0,Mature,0.0,
2018-01-30,0.0,0.0,,-11.0252196,6.14,0.335092718,0.321471325,0.0,Mature,0.0,15.95,0.194,0.0,0.0,Mature,0.0,
2018-01-31,0.0,0.022126957,0.331117813,-11.03114136,6.14,0.331117813,0.327714178,0.0,Mature,0.0,15.95,0.194,-0.003974906,0.0,Mature,0.0,
2018-02-01,0.0,0.021667583,,-11.11313189,6.14,0.331117813,0.333957031,0.0,Mature,0.0,15.95,0.194,0.0,0.0,Mature,0.0,
2018-02-02,0.0,0.0,,-11.19512242,6.14,0.331117813,0.333389187,0.0,Mature,0.0,15.95,0.194,0.0,0.0,Mature,0.0,
2018-02-03,0.0,0.0,,-11.27711295,6.14,0.331117813,0.332821344,0.0,Mature,0.0,15.95,0.194,0.0,0.0,Mature,0.0,
2018-02-04,0.0,0.0,,-11.35910348,6.14,0.331117813,0.3322535,0.0,Mature,0.0,19.02,0.193,0.0,0.0,Mature,0.0,
2018-02-05,0.0,0.001068342,0.508094185,-11.44109401,6.14,0.508094185,0.356967995,0.0,Mature,0.0,19.02,0.193,0.176976372,0.0,Mature,0.0,
2018-02-06,0.023630861,0.004491091,,-11.24078885,6.14,0.508094185,0.38168249,0.0,Mature,0.0,19.02,0.193,0.0,0.0,Mature,0.0,
2018-02-07,1.348075467,0.027295841,,-11.0404837,6.14,0.508094185,0.406964829,0.0,Mature,0.0,19.02,0.193,0.0,0.0,Mature,0.0,
2018-02-08,0.340976014,0.009919939,,-10.84017854,6.14,0.508094185,0.432247168,0.0,Mature,0.0,19.02,0.193,0.0,0.0,Mature,0.0,
2018-02-09,0.080893733,0.004437361,,-10.63987338,6.14,0.508094185,0.457529507,0.0,Mature,0.0,19.7,0.18,0.0,0.0,Mature,0.0,
2018-02-10,0.041164816,0.00494399,0.507252868,-10.43956823,6.14,0.507252868,0.482691658,0.0,Mature,0.0,19.7,0.18,-0.000841316,0.0,Mature,0.0,
2018-02-11,0.066735578,0.03080614,,-10.62709403,6.14,0.507252868,0.507853808,0.0,Mature,0.0,19.7,0.18,0.0,0.0,Mature,0.0,
2018-02-12,0.002219208,0.000400868,,-10.81461984,5.784,0.507252868,0.50773362,0.0,Mature,0.0,19.7,0.18,0.0,0.0,Mature,0.0,
2018-02-13,0.102491698,0.030836443,,-11.00214565,5.784,0.507252868,0.507613432,0.0,Mature,0.0,19.7,0.18,0.0,0.0,Mature,0.0,
2018-02-14,0.105815581,0.000732901,,-11.18967145,5.784,0.507252868,0.507493244,0.0,Mature,0.0,19.83,0.171,0.0,0.0,Mature,0.0,
2018-02-15,0.0,0.0,0.525356107,-11.37719726,5.784,0.525356107,0.509959233,0.0,Mature,0.0,19.83,0.171,0.018103239,0.0,Mature,0.0,
2018-02-16,0.0,0.002032353,,-11.29185641,5.784,0.525356107,0.512425222,0.0,Mature,0.0,19.83,0.171,0.0,0.0,Mature,0.0,
2018-02-17,0.0,0.003403359,,-11.20651556,5.784,0.525356107,0.515011399,0.0,Mature,0.0,19.83,0.171,0.0,0.0,Mature,0.0,
2018-02-18,0.0,0.001585433,,-11.12117472,5.784,0.525356107,0.517597576,0.0,Mature,0.0,19.83,0.171,0.0,0.0,Mature,0.0,
2018-02-19,0.0,0.006648971,,-11.03583387,5.784,0.525356107,0.520183753,0.0,Mature,0.0,20.33,0.165,0.0,0.0,Mature,0.0,
2018-02-20,0.0,0.0,0.647022398,-10.95049302,5.784,0.647022398,0.540150829,0.0,Mature,0.0,20.33,0.165,0.12166629,0.0,Growing,0.0,
2018-02-21,0.0,0.0,,-11.02056906,5.784,0.647022398,0.560117905,0.0,Mature,0.0,20.33,0.165,0.0,0.0,Growing,0.0,
2018-02-22,0.0,0.000189146,,-11.0906451,5.784,0.647022398,0.577498803,0.0,Mature,0.0,20.33,0.165,0.0,0.0,Growing,0.0,
2018-02-23,0.0,3.49e-05,,-11.16072113,5.784,0.647022398,0.594879702,0.0,Mature,0.0,20.33,0.165,0.0,0.0,Growing,0.0,
2018-02-24,0.0,0.000132493,,-11.23079717,5.784,0.647022398,0.6122606,0.0,Growing,0.0,22.95,0.17,0.0,0.0,Growing,0.0,
2018-02-25,11.73406966,10.02004836,0.64503761,-11.30087321,5.784,0.64503761,0.629357958,0.0,Growing,0.0,22.95,0.17,-0.001984787,0.0,Growing,0.0,
2018-02-26,3.457009053,7.826885497,,-11.3734181,5.784,0.64503761,0.646455316,0.0,Growing,0.0,22.95,0.17,0.0,0.0,Growing,0.0,
2018-02-27,0.0,0.006021633,,-11.445963,5.784,0.64503761,0.646171774,0.0,Growing,0.0,22.95,0.17,0.0,0.0,Growing,0.0,
2018-02-28,0.0,0.0,,-11.51850789,5.784,0.64503761,0.645888233,0.0,Growing,0.0,22.95,0.17,0.0,0.0,Growing,0.0,
2018-03-01,0.0,0.0,,-11.59105279,5.784,0.64503761,0.645604692,0.0,Growing,0.0,22.59,0.209,0.0,0.0,Growing,0.0,
2018-03-02,0.0,0.003921323,0.649390826,-11.66359769,5.784,0.649390826,0.645943039,0.0,Growing,0.0,22.59,0.209,0.004353216,0.0,Growing,0.0,
2018-03-03,0.0,0.0,,-11.75846654,5.784,0.649390826,0.646281386,0.0,Growing,0.0,22.59,0.209,0.0,0.0,Growing,0.0,
2018-03-04,0.0,0.0,,-11.85333539,5.784,0.649390826,0.646903274,0.0,Growing,0.0,22.59,0.209,0.0,0.0,Growing,0.0,
2018-03-05,0.123459825,0.0,,-11.94820424,5.784,0.649390826,0.647525162,0.0,Growing,0.0,22.59,0.209,0.0,0.0,Growing,0.0,
2018-03-06,0.0,0.0,,-12.04307309,5.784,0.649390826,0.64814705,0.0,Growing,0.0,23.93,0.203,0.0,0.0,Growing,0.0,
2018-03-07,0.0,0.0,0.659826088,-12.13794194,5.784,0.659826088,0.65025969,0.0,Growing,0.0,23.93,0.203,0.010435261,0.0,Growing,0.0,
2018-03-08,0.0,0.015134523,,-12.1134741,5.784,0.659826088,0.65237233,0.0,Growing,0.0,23.93,0.203,0.0,0.0,Growing,0.0,
2018-03-09,0.0,0.002729403,,-12.08900627,5.784,0.659826088,0.653863081,0.0,Growing,0.0,23.93,0.203,0.0,0.0,Growing,0.0,
2018-03-10,0.0,0.0,,-12.06453843,5.784,0.659826088,0.655353833,0.0,Growing,0.0,23.93,0.203,0.0,0.0,Growing,0.0,
2018-03-11,0.0,0.0,,-12.04007059,5.784,0.659826088,0.656844584,0.0,Growing,0.0,23.2,0.169,0.0,0.0,Growing,0.0,
2018-03-12,0.441180812,0.368091734,0.576087292,-12.01560276,5.784,0.576087292,0.646372651,0.0,Growing,0.0,23.2,0.169,-0.083738796,0.0,Mature,0.0,
2018-03-13,0.033785535,0.482845881,,-11.96448639,5.784,0.576087292,0.635900717,0.0,Growing,0.0,23.2,0.169,0.0,0.0,Mature,0.0,
2018-03-14,0.0,0.025583857,,-11.91337002,5.784,0.576087292,0.623938032,0.0,Growing,0.0,23.2,0.169,0.0,0.0,Mature,0.0,
2018-03-15,0.0,14.22846194,,-11.86225365,5.784,0.576087292,0.611975347,0.0,Growing,0.0,23.2,0.169,0.0,0.0,Mature,0.0,
2018-03-16,0.218414016,2.671209309,,-11.81113728,5.784,0.576087292,0.600012662,0.0,Growing,0.0,22.45,0.34,0.0,0.0,Mature,0.0,
2018-03-17,0.0,0.196515687,0.581187008,-11.7600209,5.784,0.581187008,0.588778508,0.0,Mature,0.0,22.45,0.34,0.005099716,0.0,Mature,0.0,
2018-03-18,0.0,0.0,,-11.72832081,5.784,0.581187008,0.577544353,0.0,Mature,0.0,22.45,0.34,0.0,0.0,Mature,0.0,
2018-03-19,0.0,0.0,,-11.69662071,5.784,0.581187008,0.578272884,0.0,Mature,0.0,22.45,0.34,0.0,0.0,Mature,0.0,
2018-03-20,0.0,0.0,,-11.66492061,5.784,0.581187008,0.579001415,0.0,Mature,0.0,22.45,0.34,0.0,0.0,Mature,0.0,
2018-03-21,0.0,0.0,,-11.63322051,5.784,0.581187008,0.579729946,0.0,Mature,0.0,23.83,0.254,0.0,0.0,Mature,0.0,
2018-03-22,0.0,0.04044812,0.585046096,-11.60152041,5.784,0.585046096,0.581009775,0.0,Mature,0.0,23.83,0.254,0.003859089,0.0,Mature,0.0,
2018-03-23,0.022241112,0.065240757,,-11.3960342,5.784,0.585046096,0.582289604,0.0,Mature,0.0,23.83,0.254,0.0,0.0,Mature,0.0,
2018-03-24,0.0,0.052214396,,-11.19054799,5.784,0.585046096,0.582840903,0.0,Mature,0.0,23.83,0.254,0.0,0.0,Mature,0.0,
2018-03-25,0.091014356,0.012408215,,-10.98506179,5.784,0.585046096,0.583392201,0.0,Mature,0.0,23.83,0.254,0.0,0.0,Mature,0.0,
2018-03-26,2.787029728,0.174675661,,-10.77957558,5.784,0.585046096,0.5839435,0.0,Mature,0.0,24.96,0.289,0.0,0.0,Mature,0.0,
2018-03-27,0.034973756,0.657498105,0.350803202,-10.57408937,5.784,0.350803202,0.551031527,0.0,Mature,0.0,24.96,0.289,-0.234242894,0.0,Mature,0.0,
2018-03-28,20.63990024,2.559498974,,-10.58690731,5.784,0.350803202,0.518119555,0.0,Mature,0.0,24.96,0.289,0.0,0.0,Mature,0.0,
2018-03-29,29.34524112,22.88911835,,-10.59972524,5.784,0.350803202,0.484656284,0.0,Mature,0.0,24.96,0.289,0.0,0.0,Mature,0.0,
2018-03-30,8.19265475,14.05123259,,-10.61254317,5.784,0.350803202,0.451193014,0.0,Mature,0.0,24.96,0.289,0.0,0.0,Mature,0.0,
2018-03-31,9.885296715,8.781405241,,-10.6253611,5.784,0.350803202,0.417729743,0.0,Mature,0.0,23.84,0.382,0.0,0.0,Mature,0.0,
2018-04-01,0.0,0.139667038,0.350807998,-10.63817904,5.784,0.350807998,0.384267158,0.0,Mature,0.0,23.84,0.382,4.8e-06,0.0,Mature,0.0,
